"","DATETIME_UTC","DATETIME_MST","WTempC","ConduS","SpConduS","CHLrfu","CHLugL","BGAPCrfu","BGAPCugL","odomgL","odosat","WTemp1m","WTemp4m","WTemp7m","WTemp9m","WTemp10m","WTemp13m","WTemp15m","odomgL_15m","odosat_15m","PAR9m"
"10958",2025-08-11 17:30:00,2025-08-11 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09258518518519,NA,NA,5.871,0.297,2.378233,20.1
"10959",2025-08-11 17:35:00,2025-08-11 10:35:00,14.7,49.81,62.01,0.57,1.8,0.14,0,8.85,87.2,14.69332,14.41259,11.6165696296296,NA,7.23069938271605,6.23764280246914,5.792505,NA,NA,NA
"10960",2025-08-11 17:45:00,2025-08-11 10:45:00,14.75,49.93,62.09,0.6,1.89,0.19,0.05,8.86,87.4,14.67141,14.41778,11.6191877777778,9.03059259259259,7.47698762962963,6.25327448148148,5.819818,0.298,2.385634,21.4
"10961",2025-08-11 18:00:00,2025-08-11 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7016,NA,NA,5.861,0.297,2.377628,21.3
"10962",2025-08-11 18:05:00,2025-08-11 11:05:00,14.8,49.94,62.03,0.64,2.03,0.2,0.06,8.87,87.6,14.7463,14.40154,11.6414240740741,NA,7.32078912345679,6.33190083950617,5.863458,NA,NA,NA
"10963",2025-08-11 18:15:00,2025-08-11 11:15:00,14.84,50.03,62.08,0.6,1.9,0.27,0.13,8.88,87.8,14.91555,14.34603,11.7238522222222,8.39760740740741,7.28723137037037,6.39181351851852,5.896234,0.295,2.363419,8.4
"10964",2025-08-11 18:25:00,2025-08-11 11:25:00,14.86,50.06,62.08,0.61,1.94,0.41,0.26,8.89,87.9,14.93456,14.21722,11.8085303703704,NA,7.13880461728395,6.37708019753086,5.924066,NA,NA,NA
"10965",2025-08-11 18:30:00,2025-08-11 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.36161481481482,NA,NA,5.832,0.297,2.375876,16.1
"10966",2025-08-11 18:35:00,2025-08-11 11:35:00,14.88,50.07,62.06,0.57,1.8,0.22,0.08,8.9,88.1,14.95068,14.15356,11.4992285185185,NA,7.03981586419753,6.40000587654321,5.914148,NA,NA,NA
"10967",2025-08-11 18:45:00,2025-08-11 11:45:00,14.96,50.2,62.11,0.6,1.9,0.19,0.05,8.92,88.4,15.01754,14.08169,11.2344266666667,8.48662222222222,6.92129611111111,6.40718455555556,5.910425,0.297,2.375272,24.6
"10968",2025-08-11 18:55:00,2025-08-11 11:55:00,15.01,50.31,62.16,0.89,2.87,1.07,0.89,8.94,88.7,15.00466,14.08306,11.0542148148148,NA,6.83527835802469,6.3778022345679,5.933588,NA,NA,NA
"10969",2025-08-11 19:00:00,2025-08-11 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.68362962962963,NA,NA,5.812,0.297,2.374667,21.3
"10970",2025-08-11 19:05:00,2025-08-11 12:05:00,15.03,50.31,62.15,0.58,1.84,0.66,0.5,8.93,88.7,15.05908,14.11181,10.892192962963,NA,6.85475860493827,6.37402491358025,5.935693,NA,NA,NA
"10971",2025-08-11 19:15:00,2025-08-11 12:15:00,15.05,50.32,62.13,0.58,1.83,0.23,0.09,8.94,88.7,15.09283,14.14379,10.9413811111111,8.93263703703704,6.90323185185185,6.39325759259259,5.904993,0.296,2.369081,20.7
"10972",2025-08-11 19:25:00,2025-08-11 12:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.06469,14.16512,10.9656692592593,NA,6.93461509876543,6.38832027160494,5.878076,NA,NA,NA
"10973",2025-08-11 19:30:00,2025-08-11 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.05764444444445,NA,NA,5.842,0.297,2.37648,25.7
"10974",2025-08-11 19:45:00,2025-08-11 12:45:00,15.14,50.48,62.19,0.64,2.03,0.2,0.06,8.94,89,15.11926,14.12353,11.4034955555556,9.23465185185185,6.77801959259259,6.30752362962963,5.880029,0.297,2.371707,24.6
"10975",2025-08-11 19:55:00,2025-08-11 12:55:00,15.16,50.44,62.12,0.65,2.07,0.16,0.02,8.93,88.9,15.18676,14.09051,11.5288237037037,NA,6.93891983950617,6.31305430864198,5.879571,NA,NA,NA
"10976",2025-08-11 20:00:00,2025-08-11 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.19865925925926,NA,NA,5.733,0.297,2.369895,25.5
"10977",2025-08-11 20:05:00,2025-08-11 13:05:00,15.14,50.43,62.13,0.72,2.31,0.21,0.07,8.95,89,15.13912,14.17352,11.6000518518519,NA,6.97484908641975,6.32694598765432,5.880914,NA,NA,NA
"10978",2025-08-11 20:15:00,2025-08-11 13:15:00,15.19,50.51,62.14,0.5,1.56,0.27,0.12,8.94,89,15.25949,14.21685,11.65583,9.29666666666667,7.10752033333333,6.34315766666667,5.882684,0.297,2.367541,20.5
"10979",2025-08-11 20:25:00,2025-08-11 13:25:00,15.15,50.47,62.17,0.53,1.65,0.2,0.06,8.97,89.2,15.16616,14.29821,11.6473481481481,NA,7.03724858024691,6.37508634567901,5.86886,NA,NA,NA
"10980",2025-08-11 20:30:00,2025-08-11 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.60567407407407,NA,NA,5.674,0.297,2.366333,21
"10981",2025-08-11 20:35:00,2025-08-11 13:35:00,15.21,50.56,62.18,0.57,1.79,0.22,0.08,8.96,89.3,15.21408,14.35156,11.8617562962963,NA,7.11428582716049,6.32165602469136,5.827356,NA,NA,NA
"10982",2025-08-11 20:45:00,2025-08-11 13:45:00,15.28,50.64,62.18,0.57,1.78,0.52,0.37,8.95,89.3,15.34417,14.3962,11.8428944444444,9.76468148148148,7.13633007407407,6.2947157037037,5.776086,0.298,2.370728,18
"10983",2025-08-11 20:55:00,2025-08-11 13:55:00,15.28,50.64,62.18,0.53,1.67,0.13,0,8.96,89.4,15.35629,14.40737,11.8495725925926,NA,7.10152032098765,6.17515438271605,5.766778,NA,NA,NA
"10984",2025-08-11 21:00:00,2025-08-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.74668888888889,NA,NA,5.645,0.297,2.364583,14.5
"10985",2025-08-11 21:05:00,2025-08-11 14:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.28875,14.45834,11.9968707407407,NA,7.03543056790123,6.14360606172839,5.758783,NA,NA,NA
"10986",2025-08-11 21:15:00,2025-08-11 14:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5266962962963,NA,NA,5.655,0.297,2.365186,14.2
"10987",2025-08-11 21:25:00,2025-08-11 14:25:00,15.35,50.74,62.2,0.56,1.76,0.21,0.07,9.02,90.2,15.37774,14.46679,12.456127037037,NA,6.79817806172839,6.09814841975309,5.68313,NA,NA,NA
"10988",2025-08-11 21:30:00,2025-08-11 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9597037037037,NA,NA,5.635,0.298,2.371939,3.5
"10989",2025-08-11 21:35:00,2025-08-11 14:35:00,15.42,50.82,62.2,0.57,1.81,0.18,0.04,9.02,90.2,15.40695,14.52358,12.2722851851852,NA,6.82232730864197,6.09092309876543,5.686792,NA,NA,NA
"10990",2025-08-11 21:45:00,2025-08-11 14:45:00,15.44,50.87,62.23,0.63,1.99,0.15,0.01,9.03,90.4,15.49203,14.54925,12.3670933333333,8.78171111111111,6.94630055555556,6.08140777777778,5.66842,0.297,2.364583,2
"10991",2025-08-11 21:55:00,2025-08-11 14:55:00,15.5,50.97,62.26,0.52,1.64,0.11,-0.02,9.02,90.5,15.5888,14.57162,12.0136714814815,NA,7.06575780246914,6.08397845679012,5.669672,NA,NA,NA
"10992",2025-08-11 22:00:00,2025-08-11 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.55871851851852,NA,NA,5.664,0.297,2.36573,2.5
"10993",2025-08-11 22:05:00,2025-08-11 15:05:00,15.47,50.93,62.27,0.58,1.84,0.16,0.02,9.05,90.7,15.55395,14.59597,11.7206596296296,NA,7.10284704938272,6.07107613580247,5.667871,NA,NA,NA
"10994",2025-08-11 22:15:00,2025-08-11 15:15:00,15.48,50.96,62.28,0.62,1.96,0.27,0.13,9.06,90.8,15.57766,14.61419,11.6114977777778,8.15472592592593,7.0307452962963,6.08270981481481,5.683923,0.298,2.374906,4
"10995",2025-08-11 22:25:00,2025-08-11 15:25:00,15.46,50.91,62.25,0.61,1.93,0.24,0.1,9.06,90.8,15.54235,14.64346,11.1671259259259,NA,7.00158054320988,6.02506849382716,5.680292,NA,NA,NA
"10996",2025-08-11 22:30:00,2025-08-11 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73073333333333,NA,NA,5.684,0.297,2.366937,2.1
"10997",2025-08-11 22:35:00,2025-08-11 15:35:00,15.47,50.94,62.27,0.58,1.82,0.15,0.01,9.1,91.2,15.54998,14.67135,11.2472640740741,NA,7.12869779012346,6.02412917283951,5.676416,NA,NA,NA
"10998",2025-08-11 22:45:00,2025-08-11 15:45:00,15.46,50.92,62.27,0.57,1.8,0.24,0.1,9.09,91,15.53411,14.7239,11.0231022222222,7.44974074074074,6.86659303703704,6.02065685185185,5.699152,0.298,2.376724,3.6
"10999",2025-08-11 22:55:00,2025-08-11 15:55:00,15.44,50.89,62.26,0.69,2.2,0.48,0.33,9.1,91.2,15.52249,14.76473,10.6969303703704,NA,6.91833028395062,6.0226475308642,5.70968,NA,NA,NA
"11000",2025-08-11 23:00:00,2025-08-11 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31374814814815,NA,NA,5.704,0.298,2.376118,2.3
"11001",2025-08-11 23:05:00,2025-08-11 16:05:00,15.41,50.87,62.27,0.63,1.99,0.16,0.03,9.11,91.1,15.50408,14.82678,10.6267085185185,NA,6.7866275308642,5.99070220987654,5.716577,NA,NA,NA
"11002",2025-08-11 23:15:00,2025-08-11 16:15:00,15.42,50.86,62.25,0.71,2.26,0.1,-0.03,9.13,91.4,15.50366,15.10793,10.2936966666667,7.19475555555556,6.73219477777778,5.95390488888889,5.724725,0.297,2.367541,3.1
"11003",2025-08-11 23:25:00,2025-08-11 16:25:00,15.42,50.87,62.27,0.71,2.26,0.66,0.5,9.12,91.2,15.50619,15.03375,10.0552548148148,NA,6.43002002469136,5.99611756790123,5.729761,NA,NA,NA
"11004",2025-08-11 23:30:00,2025-08-11 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15876296296296,NA,NA,5.733,0.297,2.369895,3
"11005",2025-08-11 23:35:00,2025-08-11 16:35:00,15.39,50.85,62.28,0.74,2.37,0.28,0.14,9.12,91.2,15.48351,15.41198,9.84541296296296,NA,6.44257327160494,6.04730224691358,5.726129,NA,NA,NA
"11006",2025-08-11 23:45:00,2025-08-11 16:45:00,15.4,50.85,62.27,0.87,2.81,0.47,0.32,9.13,91.3,15.4909,15.23065,9.84574111111111,7.37777037037037,6.38869051851852,6.03604792592593,5.734186,0.297,2.369352,2.6
"11007",2025-08-11 23:55:00,2025-08-11 16:55:00,15.39,50.83,62.25,0.64,2.02,0.23,0.09,9.13,91.3,15.48931,15.46234,9.87618925925926,NA,6.3297407654321,6.04490460493827,5.730981,NA,NA,NA
"11008",2025-08-12,2025-08-11 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.73977777777778,NA,NA,5.743,0.296,2.362518,3.3
"11009",2025-08-12 00:05:00,2025-08-11 17:05:00,15.51,50.95,62.24,0.76,2.45,0.27,0.13,9.13,91.6,15.59728,15.46548,9.71120740740741,NA,6.32834801234568,6.15672728395062,5.722894,NA,NA,NA
"11010",2025-08-12 00:15:00,2025-08-11 17:15:00,15.53,51,62.26,0.78,2.52,0.98,0.81,9.14,91.7,15.61193,15.46005,9.67061555555556,7.95678518518518,6.28505425925926,6.13674496296296,5.751337,0.295,2.356936,2.7
"11011",2025-08-12 00:30:00,2025-08-11 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.68579259259259,NA,NA,5.832,0.297,2.375876,2.6
"11012",2025-08-12 00:45:00,2025-08-11 17:45:00,15.86,51.42,62.3,0.76,2.43,0.37,0.23,9.17,92.7,15.82125,15.45083,10.45311,7.5138,6.429038,6.079637,5.773218,0.296,2.368479,1.9
"11013",2025-08-12 01:00:00,2025-08-11 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.64080740740741,NA,NA,5.793,0.296,2.365528,1.9
"11014",2025-08-12 01:10:00,2025-08-11 18:10:00,16,51.65,62.38,0.76,2.45,0.15,0.02,9.29,94.2,15.92419,14.79339,10.6312703703704,NA,6.61700761728395,6.28103919753086,5.826074,NA,NA,NA
"11015",2025-08-12 01:15:00,2025-08-11 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.13681481481481,NA,NA,5.812,0.298,2.382663,1.2
"11016",2025-08-12 01:20:00,2025-08-11 18:20:00,15.94,51.55,62.33,0.74,2.36,0.26,0.12,9.29,94,15.76934,15.42901,10.1323085185185,NA,6.90418886419753,6.29111687654321,5.822656,NA,NA,NA
"11017",2025-08-12 01:30:00,2025-08-11 18:30:00,15.88,51.49,62.34,0.64,2.04,0.17,0.03,9.24,93.4,15.86663,15.39062,10.1318766666667,8.50482222222222,6.91607111111111,6.29478555555556,5.877618,0.297,2.372311,1.1
"11018",2025-08-12 01:45:00,2025-08-11 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62982962962963,NA,NA,5.783,0.297,2.372915,0.8
"11019",2025-08-12 01:55:00,2025-08-11 18:55:00,15.84,51.43,62.33,0.77,2.47,0.53,0.37,9.23,93.3,15.86968,15.2958,9.98154703703704,NA,7.09509872839506,6.38376075308642,5.865564,NA,NA,NA
"11020",2025-08-12 02:00:00,2025-08-11 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.62083703703704,NA,NA,5.783,0.296,2.364926,0.5
"11021",2025-08-12 02:05:00,2025-08-11 19:05:00,15.82,51.39,62.32,0.68,2.18,0.27,0.13,9.23,93.2,15.87435,15.31634,10.5357451851852,NA,6.97926497530864,6.28559243209877,5.834711,NA,NA,NA
"11022",2025-08-12 02:15:00,2025-08-11 19:15:00,15.82,51.39,62.32,0.6,1.89,0.44,0.29,9.22,93.1,15.75347,14.94226,11.2616033333333,8.33484444444444,6.93954222222222,6.17311111111111,5.802545,0.298,2.379693,0.4
"11023",2025-08-12 02:25:00,2025-08-11 19:25:00,15.8,51.4,62.35,0.71,2.26,0.18,0.04,9.21,93,15.82879,14.8627,11.3652614814815,NA,6.9973224691358,6.19094079012346,5.824365,NA,NA,NA
"11024",2025-08-12 02:30:00,2025-08-11 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.39785185185185,NA,NA,5.724,0.296,2.361374,0.4
"11025",2025-08-12 02:35:00,2025-08-11 19:35:00,15.79,51.37,62.33,0.74,2.37,0.2,0.06,9.19,92.7,15.76556,14.80621,11.3256496296296,NA,6.80150171604938,6.2369674691358,5.807642,NA,NA,NA
"11026",2025-08-12 02:45:00,2025-08-11 19:45:00,15.79,51.38,62.35,0.55,1.72,0.18,0.04,9.17,92.5,15.79791,14.72079,10.7798677777778,8.19985925925926,6.91726596296296,6.31601514814815,5.837396,0.297,2.368144,-0.3
"11027",2025-08-12 02:55:00,2025-08-11 19:55:00,15.71,51.26,62.32,0.68,2.18,0.21,0.07,9.15,92.2,15.57974,14.64279,10.9202459259259,NA,6.91800920987654,6.24009382716049,5.816278,NA,NA,NA
"11028",2025-08-12 03:00:00,2025-08-11 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15486666666667,NA,NA,5.674,0.297,2.366333,-0.3
"11029",2025-08-12 03:05:00,2025-08-11 20:05:00,15.69,51.23,62.3,0.72,2.29,0.23,0.09,9.14,92,15.68267,14.47268,11.0298240740741,NA,6.97496545679012,6.14204750617284,5.791131,NA,NA,NA
"11030",2025-08-12 03:15:00,2025-08-11 20:15:00,15.72,51.28,62.33,0.7,2.22,0.24,0.09,9.14,92.1,15.68026,14.45748,10.7418622222222,8.11887407407407,7.1070567037037,6.03475418518518,5.735559,0.297,2.36573,0.1
"11031",2025-08-12 03:25:00,2025-08-11 20:25:00,15.73,51.3,62.33,0.75,2.42,0.17,0.03,9.13,92,15.70782,14.39849,10.7705103703704,NA,7.17780695061728,5.97250486419753,5.703393,NA,NA,NA
"11032",2025-08-12 03:30:00,2025-08-11 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.20888148148148,NA,NA,5.704,0.298,2.376118,0.1
"11033",2025-08-12 03:45:00,2025-08-11 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96588888888889,NA,NA,5.743,0.296,2.362518,0.4
"11034",2025-08-12 03:55:00,2025-08-11 20:55:00,15.75,51.32,62.34,0.69,2.19,0.2,0.06,9.11,91.9,15.67343,14.2907,10.7791048148148,NA,7.23243569135802,6.07982490123457,5.706689,NA,NA,NA
"11035",2025-08-12 04:00:00,2025-08-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7948962962963,NA,NA,5.753,0.296,2.36312,0.3
"11036",2025-08-12 04:05:00,2025-08-11 21:05:00,15.75,51.31,62.32,0.6,1.9,0.22,0.07,9.11,91.8,15.68432,14.27423,10.862102962963,NA,7.2586909382716,6.19585958024691,5.702081,NA,NA,NA
"11037",2025-08-12 04:15:00,2025-08-11 21:15:00,15.76,51.33,62.33,1.13,3.71,0.17,0.03,9.11,91.8,15.72131,14.27062,10.6399911111111,7.9569037037037,7.44202118518519,6.26108225925926,5.739069,0.297,2.371707,0.1
"11038",2025-08-12 04:25:00,2025-08-11 21:25:00,15.74,51.31,62.33,0.67,2.14,0.19,0.05,9.11,91.8,15.70092,14.30346,10.4749792592593,NA,7.52803043209877,6.32780093827161,5.773309,NA,NA,NA
"11039",2025-08-12 04:30:00,2025-08-11 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.12791111111111,NA,NA,5.704,0.297,2.368144,-0.1
"11040",2025-08-12 04:35:00,2025-08-11 21:35:00,15.72,51.29,62.33,0.89,2.88,0.28,0.14,9.1,91.6,15.73016,14.31445,10.3887974074074,NA,7.39464867901235,6.40553561728395,5.794672,NA,NA,NA
"11041",2025-08-12 04:45:00,2025-08-11 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33491851851852,NA,NA,5.674,0.297,2.366333,0.2
"11042",2025-08-12 05:00:00,2025-08-11 22:00:00,15.7,51.24,62.31,0.61,1.95,0.26,0.12,9.08,91.4,15.73767,14.33084,10.7462477777778,8.64792592592593,7.4324102962963,6.39966281481481,5.802942,0.3,2.390845,0.5
"11043",2025-08-12 05:10:00,2025-08-11 22:10:00,15.68,51.21,62.3,0.65,2.07,0.37,0.22,9.07,91.2,15.72882,14.32708,10.8504359259259,NA,7.62846654320988,6.35398449382716,5.791101,NA,NA,NA
"11044",2025-08-12 05:15:00,2025-08-11 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.84393333333333,NA,NA,5.674,0.297,2.366333,0.2
"11045",2025-08-12 05:20:00,2025-08-11 22:20:00,15.68,51.2,62.3,0.66,2.1,0.26,0.11,9.05,91.1,15.68783,14.36257,10.9601740740741,NA,7.89330879012346,6.30095217283951,5.741449,NA,NA,NA
"11046",2025-08-12 05:30:00,2025-08-11 22:30:00,15.66,51.18,62.3,0.79,2.55,1.98,1.76,9.03,90.9,15.6911,14.36407,11.1488222222222,8.98594074074074,7.95838303703704,6.24559985185185,5.710565,0.297,2.363376,-0.4
"11047",2025-08-12 05:40:00,2025-08-11 22:40:00,15.65,51.18,62.3,0.99,3.21,0.44,0.29,9.04,90.9,15.69616,14.37155,11.3141703703704,NA,8.07487928395062,6.2270825308642,5.714777,NA,NA,NA
"11048",2025-08-12 05:45:00,2025-08-11 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.90594814814815,NA,NA,5.615,0.297,2.362773,0.3
"11049",2025-08-12 05:50:00,2025-08-11 22:50:00,15.65,51.18,62.31,0.7,2.25,0.42,0.28,9.04,90.9,15.69866,14.38568,11.4656185185185,NA,7.9628905308642,6.24549120987654,5.773096,NA,NA,NA
"11050",2025-08-12 06:00:00,2025-08-11 23:00:00,15.64,51.15,62.29,0.51,1.58,0.16,0.02,9.04,90.9,15.68756,14.40338,11.5651666666667,8.86195555555556,7.94935177777778,6.19019988888889,5.744928,0.296,2.353615,0
"11051",2025-08-12 06:10:00,2025-08-11 23:10:00,15.61,51.12,62.29,0.65,2.06,0.22,0.08,9.03,90.7,15.67422,14.40249,11.6698948148148,NA,7.91564002469136,6.16130656790123,5.695673,NA,NA,NA
"11052",2025-08-12 06:15:00,2025-08-11 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79096296296296,NA,NA,5.585,0.298,2.368912,0.2
"11053",2025-08-12 06:30:00,2025-08-11 23:30:00,15.62,51.13,62.28,0.6,1.9,0.07,-0.07,9.04,90.8,15.69067,14.25982,11.5598411111111,8.79097037037037,7.67661751851852,6.09820892592593,5.629602,0.297,2.363376,0.2
"11054",2025-08-12 06:40:00,2025-08-11 23:40:00,15.63,51.15,62.3,1.91,6.34,0.25,0.1,9.04,90.9,15.69857,14.28851,11.4801892592593,NA,7.5571827654321,6.01487260493827,5.624383,NA,NA,NA
"11055",2025-08-12 06:45:00,2025-08-11 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.95997777777778,NA,NA,5.595,0.298,2.369517,0.2
"11056",2025-08-12 06:50:00,2025-08-11 23:50:00,15.65,51.13,62.25,0.64,2.05,0.3,0.16,9.05,91,15.6737,14.28774,11.4382774074074,NA,7.50626001234568,5.95521728395062,5.630212,NA,NA,NA
"11057",2025-08-12 07:00:00,2025-08-12,15.64,51.13,62.25,1.71,5.64,0.46,0.31,9.06,91.1,15.6499,14.25521,11.4345555555556,9.05798518518518,7.33601325925926,5.91686396296296,5.628198,0.297,2.362169,0.2
"11058",2025-08-12 07:10:00,2025-08-12 00:10:00,15.63,51.12,62.26,0.59,1.85,0.75,0.58,9.05,90.9,15.67816,14.22714,11.4219137037037,NA,7.11083450617284,5.91195664197531,5.634851,NA,NA,NA
"11059",2025-08-12 07:15:00,2025-08-12 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.00399259259259,NA,NA,5.605,0.297,2.362169,0.1
"11060",2025-08-12 07:20:00,2025-08-12 00:20:00,15.6,51.07,62.25,0.86,2.77,0.31,0.17,9.05,90.9,15.65942,14.20587,11.4840118518519,NA,7.10187275308642,5.89536232098765,5.636835,NA,NA,NA
"11061",2025-08-12 07:30:00,2025-08-12 00:30:00,15.58,51.06,62.26,1.23,4.03,0.66,0.51,9.04,90.8,15.64773,14.11984,11.62528,9.058,6.969773,5.889052,5.640802,0.297,2.36573,0.2
"11062",2025-08-12 07:40:00,2025-08-12 00:40:00,15.57,51.05,62.26,0.7,2.22,0.13,-0.01,9.02,90.6,15.64553,14.09939,11.7461781481481,NA,6.86535224691358,5.88573167901235,5.641412,NA,NA,NA
"11063",2025-08-12 07:45:00,2025-08-12 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09300740740741,NA,NA,5.655,0.297,2.365186,0
"11064",2025-08-12 07:50:00,2025-08-12 00:50:00,15.56,51.03,62.25,0.89,2.89,0.63,0.47,9.02,90.5,15.63214,13.9747,11.7027462962963,NA,6.87766249382716,5.89718235802469,5.639673,NA,NA,NA
"11065",2025-08-12 08:00:00,2025-08-12 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22601481481481,NA,NA,5.615,0.298,2.370728,0.4
"11066",2025-08-12 08:15:00,2025-08-12 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.30602222222222,NA,NA,5.615,0.297,2.362773,-0.1
"11067",2025-08-12 08:20:00,2025-08-12 01:20:00,15.52,50.97,62.24,0.88,2.84,0.32,0.18,9,90.3,15.5913,14.1195,11.7481807407407,NA,6.6749652345679,6.05305639506173,5.679956,NA,NA,NA
"11068",2025-08-12 08:30:00,2025-08-12 01:30:00,15.51,50.95,62.23,0.77,2.48,1.22,1.03,8.96,89.9,15.57278,14.09536,11.7970288888889,9.33202962962963,6.55659848148148,6.06945107407407,5.676569,0.296,2.35602,-0.1
"11069",2025-08-12 08:40:00,2025-08-12 01:40:00,15.49,50.9,62.2,1.07,3.49,0.42,0.27,8.98,90,15.56295,14.04589,11.893737037037,NA,6.60085972839506,6.00930775308642,5.660089,NA,NA,NA
"11070",2025-08-12 08:45:00,2025-08-12 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.38503703703704,NA,NA,5.664,0.298,2.373695,0.4
"11071",2025-08-12 08:50:00,2025-08-12 01:50:00,15.48,50.91,62.23,1.09,3.56,0.25,0.11,8.98,90,15.54821,13.97186,11.9224151851852,NA,6.75672397530864,5.93488143209877,5.652978,NA,NA,NA
"11072",2025-08-12 09:00:00,2025-08-12 02:00:00,15.46,50.89,62.23,1.78,5.9,0.62,0.46,8.97,89.9,15.53774,13.97759,11.9686533333333,9.46504444444444,6.88014822222222,5.92414611111111,5.646997,0.297,2.366333,-0.2
"11073",2025-08-12 09:10:00,2025-08-12 02:10:00,15.44,50.85,62.21,0.82,2.64,0.3,0.15,8.98,89.9,15.51284,13.95825,11.9507614814815,NA,6.9313064691358,5.99205479012346,5.649011,NA,NA,NA
"11074",2025-08-12 09:15:00,2025-08-12 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.50005185185185,NA,NA,5.664,0.297,2.36573,-0.1
"11075",2025-08-12 09:20:00,2025-08-12 02:20:00,15.43,50.84,62.2,0.7,2.25,0.22,0.08,8.97,89.8,15.50991,13.98803,12.0026396296296,NA,7.13676171604938,6.0717734691358,5.665796,NA,NA,NA
"11076",2025-08-12 09:30:00,2025-08-12 02:30:00,15.42,50.84,62.22,0.55,1.74,0.19,0.05,8.93,89.4,15.49694,13.91876,12.0879277777778,9.58805925925926,7.24297396296296,6.15414714814815,5.691858,0.297,2.36573,0.4
"11077",2025-08-12 09:40:00,2025-08-12 02:40:00,15.41,50.81,62.2,0.94,3.04,0.43,0.28,8.95,89.6,15.48043,13.97985,12.1207959259259,NA,7.26684920987654,6.18076482716049,5.708429,NA,NA,NA
"11078",2025-08-12 09:45:00,2025-08-12 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.66806666666667,NA,NA,5.664,0.297,2.36573,0.1
"11079",2025-08-12 10:00:00,2025-08-12 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.48307407407407,NA,NA,5.655,0.297,2.365186,-0.2
"11080",2025-08-12 10:10:00,2025-08-12 03:10:00,15.36,50.74,62.19,NA,NA,1.02,0.85,8.94,89.4,15.44216,14.05084,12.2665603703704,NA,7.44647695061728,5.95239186419753,5.706232,NA,NA,NA
