"Plot Title: Brooks Weather Station"
"#","Date Time, GMT-07:00","Pressure, in Hg (LGR S/N: 22313858, SEN S/N: 22279472)","PAR, µmol/m²/s (LGR S/N: 22313858, SEN S/N: 22300749)","Temp, °F (LGR S/N: 22313858, SEN S/N: 22305821)","RH, % (LGR S/N: 22313858, SEN S/N: 22305821)","Wind Speed, mph (LGR S/N: 22313858, SEN S/N: 22309738)","Gust Speed, mph (LGR S/N: 22313858, SEN S/N: 22309738)","Wind Direction, ø (LGR S/N: 22313858, SEN S/N: 22309738)"
14003,10/04/25 03:58:31 PM,21.2660,56.2,34.070,97.407,0.74,3.74,296.2
14004,10/04/25 04:08:31 PM,21.2690,51.2,33.570,97.082,0.00,2.24,299.0
14005,10/04/25 04:18:31 PM,21.2660,53.7,33.105,97.957,0.00,0.00,261.1
14006,10/04/25 04:28:31 PM,21.2631,61.2,33.145,98.306,0.74,1.50,240.1
14007,10/04/25 04:38:31 PM,21.2601,63.7,33.260,98.544,1.50,1.50,238.7
14008,10/04/25 04:48:31 PM,21.2631,43.7,33.492,98.585,0.00,1.50,233.1
14009,10/04/25 04:58:31 PM,21.2631,41.2,33.145,98.755,1.50,3.74,150.2
14010,10/04/25 05:08:31 PM,21.2660,31.2,32.913,98.996,2.24,3.74,141.8
14011,10/04/25 05:18:31 PM,21.2631,13.7,32.680,99.071,0.74,2.24,141.8
14012,10/04/25 05:28:31 PM,21.2631,8.7,32.410,99.188,1.50,3.74,119.3
14013,10/04/25 05:38:31 PM,21.2660,3.7,32.218,99.300,1.50,3.74,122.1
14014,10/04/25 05:48:31 PM,21.2660,1.2,32.218,99.376,0.00,1.50,183.9
14015,10/04/25 05:58:31 PM,21.2719,1.2,32.178,99.432,0.74,2.24,169.9
14016,10/04/25 06:08:31 PM,21.2749,1.2,32.218,99.481,0.74,2.24,113.7
14017,10/04/25 06:18:31 PM,21.2749,1.2,32.178,99.481,1.50,3.00,91.3
14018,10/04/25 06:28:31 PM,21.2778,1.2,32.178,99.506,0.74,1.50,91.3
14019,10/04/25 06:38:31 PM,21.2778,1.2,32.218,99.559,0.00,0.00,95.5
14020,10/04/25 06:48:31 PM,21.2808,1.2,32.333,99.670,0.00,3.00,216.2
14021,10/04/25 06:58:31 PM,21.2837,1.2,33.877,99.922,4.47,5.97,345.4
14022,10/04/25 07:08:31 PM,21.3044,1.2,33.917,99.829,4.47,7.47,353.8
14023,10/04/25 07:18:31 PM,21.2956,1.2,33.492,99.725,5.23,7.47,355.2
14024,10/04/25 07:28:31 PM,21.2956,1.2,33.955,99.930,4.47,7.47,355.2
14025,10/04/25 07:38:31 PM,21.2985,1.2,34.070,99.840,5.23,8.97,352.4
14026,10/04/25 07:48:31 PM,21.3015,1.2,33.570,99.515,5.97,9.71,353.8
14027,10/04/25 07:58:31 PM,21.3044,1.2,33.877,99.408,7.47,11.21,351.0
14028,10/04/25 08:08:31 PM,21.3133,1.2,33.800,99.335,8.21,11.95,344.0
14029,10/04/25 08:18:31 PM,21.3133,1.2,33.685,99.432,8.97,13.44,345.4
14030,10/04/25 08:28:31 PM,21.3074,1.2,33.645,99.509,9.71,13.44,351.0
14031,10/04/25 08:38:31 PM,21.3074,1.2,33.570,99.409,8.97,12.71,349.6
14032,10/04/25 08:48:31 PM,21.3162,1.2,33.492,99.048,9.71,14.94,349.6
14033,10/04/25 08:58:31 PM,21.3162,1.2,33.298,98.448,8.97,14.20,348.2
14034,10/04/25 09:08:31 PM,21.3221,1.2,33.685,99.110,8.97,12.71,348.2
14035,10/04/25 09:18:31 PM,21.3192,1.2,33.415,98.915,7.47,11.95,351.0
14036,10/04/25 09:28:31 PM,21.3221,1.2,33.415,98.575,5.97,11.21,353.8
14037,10/04/25 09:38:31 PM,21.3221,1.2,33.260,98.003,5.23,9.71,355.2
14038,10/04/25 09:48:31 PM,21.3280,1.2,33.183,98.053,5.97,9.71,353.8
14039,10/04/25 09:58:31 PM,21.3280,1.2,32.990,97.673,5.23,9.71,353.8
14040,10/04/25 10:08:31 PM,21.3310,1.2,32.720,96.580,4.47,8.21,352.4
14041,10/04/25 10:18:31 PM,21.3339,1.2,32.950,97.226,3.74,6.73,355.2
14042,10/04/25 10:28:31 PM,21.3339,1.2,33.067,97.266,3.74,7.47,355.2
14043,10/04/25 10:38:31 PM,21.3339,1.2,33.375,94.743,5.23,8.97,351.0
14044,10/04/25 10:48:31 PM,21.3339,1.2,33.337,93.017,5.97,9.71,348.2
14045,10/04/25 10:58:31 PM,21.3339,1.2,33.415,95.801,5.23,8.97,1.4
14046,10/04/25 11:08:31 PM,21.3369,1.2,33.375,94.354,5.23,10.47,352.4
14047,10/04/25 11:18:31 PM,21.3428,1.2,32.797,93.751,5.23,9.71,355.2
14048,10/04/25 11:28:31 PM,21.3458,1.2,32.643,93.440,5.23,8.97,355.2
14049,10/04/25 11:38:31 PM,21.3458,1.2,32.295,92.818,5.97,8.97,352.4
14050,10/04/25 11:48:31 PM,21.3546,1.2,32.178,93.619,3.74,7.47,346.8
14051,10/04/25 11:58:31 PM,21.3487,1.2,32.333,91.673,3.74,5.97,355.2
14052,10/05/25 12:08:31 AM,21.3546,1.2,32.218,92.488,4.47,6.73,342.6
14053,10/05/25 12:18:31 AM,21.3605,1.2,32.063,92.364,3.74,6.73,346.8
14054,10/05/25 12:28:31 AM,21.3605,1.2,32.103,93.887,3.00,5.23,349.6
14055,10/05/25 12:38:31 AM,21.3605,1.2,31.870,92.221,3.74,6.73,341.2
14056,10/05/25 12:48:31 AM,21.3664,1.2,31.793,92.786,3.74,5.97,336.9
14057,10/05/25 12:58:31 AM,21.3664,1.2,31.908,92.738,3.00,5.97,345.4
14058,10/05/25 01:08:31 AM,21.3694,1.2,32.373,92.355,4.47,7.47,352.4
14059,10/05/25 01:18:31 AM,21.3753,1.2,32.103,92.232,5.23,8.97,348.2
14060,10/05/25 01:28:31 AM,21.3723,1.2,32.333,93.619,5.97,8.97,351.0
14061,10/05/25 01:38:31 AM,21.3753,1.2,31.948,91.237,5.97,8.97,348.2
14062,10/05/25 01:48:31 AM,21.3782,1.2,31.986,93.326,5.23,7.47,348.2
14063,10/05/25 01:58:31 AM,21.3812,1.2,31.561,92.204,4.47,6.73,351.0
14064,10/05/25 02:08:31 AM,21.3812,1.2,31.986,93.371,3.74,7.47,355.2
14065,10/05/25 02:18:31 AM,21.4019,1.2,31.793,94.908,4.47,7.47,351.0
14066,10/05/25 02:28:31 AM,21.4314,1.2,31.793,92.273,5.23,7.47,351.0
14067,10/05/25 02:38:31 AM,21.4462,1.2,31.831,94.945,4.47,7.47,351.0
14068,10/05/25 02:48:31 AM,21.4580,1.2,31.446,95.068,5.23,8.21,342.6
14069,10/05/25 02:58:31 AM,21.4668,1.2,31.638,95.998,6.73,10.47,342.6
14070,10/05/25 03:08:31 AM,21.4786,1.2,31.831,95.526,7.47,10.47,352.4
14071,10/05/25 03:18:31 AM,21.4816,1.2,32.063,97.908,7.47,10.47,346.8
14072,10/05/25 03:28:31 AM,21.4786,1.2,32.063,96.785,6.73,10.47,352.4
14073,10/05/25 03:38:31 AM,21.4727,1.2,31.948,96.036,6.73,11.21,349.6
14074,10/05/25 03:48:31 AM,21.4521,1.2,31.678,96.580,7.47,10.47,345.4
14075,10/05/25 03:58:31 AM,21.4196,1.2,31.136,94.630,5.97,11.21,345.4
14076,10/05/25 04:08:31 AM,21.4137,1.2,30.711,94.926,4.47,6.73,346.8
14077,10/05/25 04:18:31 AM,21.4078,1.2,30.828,95.303,3.74,7.47,351.0
14078,10/05/25 04:28:31 AM,21.4137,1.2,30.828,94.928,5.23,7.47,345.4
14079,10/05/25 04:38:31 AM,21.4196,1.2,30.673,95.627,4.47,8.21,349.6
14080,10/05/25 04:48:31 AM,21.4255,1.2,30.906,95.789,3.74,5.97,349.6
14081,10/05/25 04:58:31 AM,21.4166,1.2,30.828,93.397,3.00,5.97,355.2
14082,10/05/25 05:08:31 AM,21.4107,1.2,30.828,95.134,3.00,5.23,355.2
14083,10/05/25 05:18:31 AM,21.4225,1.2,31.021,94.333,4.47,7.47,353.8
14084,10/05/25 05:28:31 AM,21.4284,1.2,31.098,94.180,3.74,6.73,353.8
14085,10/05/25 05:38:31 AM,21.4196,1.2,30.906,93.857,3.74,5.97,353.8
14086,10/05/25 05:48:31 AM,21.4107,1.2,30.751,94.505,3.00,7.47,351.0
14087,10/05/25 05:58:31 AM,21.4107,1.2,30.636,93.678,3.74,7.47,342.6
14088,10/05/25 06:08:31 AM,21.4225,1.2,30.866,92.982,3.74,6.73,355.2
14089,10/05/25 06:18:31 AM,21.4284,1.2,30.866,94.873,3.74,5.97,355.2
14090,10/05/25 06:28:31 AM,21.4019,6.2,29.979,94.817,2.24,5.23,315.9
14091,10/05/25 06:38:31 AM,21.4166,18.7,30.441,96.191,2.24,5.23,331.3
14092,10/05/25 06:48:31 AM,21.4255,33.7,30.441,95.166,3.00,4.47,348.2
14093,10/05/25 06:58:31 AM,21.4196,43.7,30.364,94.520,2.24,3.74,352.4
14094,10/05/25 07:08:31 AM,21.4255,53.7,30.519,94.903,2.24,3.74,341.2
14095,10/05/25 07:18:31 AM,21.4166,63.7,30.288,93.394,1.50,3.74,335.5
14096,10/05/25 07:28:31 AM,21.4284,73.7,30.596,94.849,1.50,3.00,335.5
14097,10/05/25 07:38:31 AM,21.4225,78.7,30.403,93.788,1.50,3.74,306.1
14098,10/05/25 07:48:31 AM,21.4402,96.2,30.596,94.282,0.00,2.24,269.6
14099,10/05/25 07:58:31 AM,21.4580,111.2,30.828,93.536,0.74,2.24,262.5
14100,10/05/25 08:08:31 AM,21.4786,128.7,31.098,93.054,0.74,3.00,254.1
14101,10/05/25 08:18:31 AM,21.4964,156.2,32.256,90.730,0.00,0.00,266.7
14102,10/05/25 08:28:31 AM,21.4668,201.2,33.994,87.190,0.00,0.00,307.5
14103,10/05/25 08:38:31 AM,21.4402,171.2,33.453,87.462,0.00,0.00,307.5
14104,10/05/25 08:48:31 AM,21.4373,178.7,32.025,88.359,0.00,0.00,313.1
14105,10/05/25 08:58:31 AM,21.4373,143.7,32.913,87.201,0.00,0.00,54.8
14106,10/05/25 09:08:31 AM,21.4432,108.7,31.755,90.207,0.74,3.00,28.1
14107,10/05/25 09:18:31 AM,21.4462,213.7,32.256,92.189,1.50,3.74,16.8
14108,10/05/25 09:28:31 AM,21.4432,433.7,33.337,88.110,0.00,1.50,5.6
14109,10/05/25 09:38:31 AM,21.4491,341.2,32.680,90.510,2.24,4.47,53.3
14110,10/05/25 09:48:31 AM,21.4491,216.2,31.483,94.354,1.50,4.47,129.2
14111,10/05/25 09:58:31 AM,21.4491,346.2,31.330,93.017,2.24,6.73,127.8
14112,10/05/25 10:08:31 AM,21.4491,448.7,33.145,88.545,0.74,3.74,192.3
14113,10/05/25 10:18:31 AM,21.4491,486.2,33.685,86.169,0.74,3.00,94.1
14114,10/05/25 10:28:31 AM,21.4462,513.7,33.685,87.169,1.50,3.00,63.2
14115,10/05/25 10:38:31 AM,21.4402,926.2,34.765,83.905,1.50,3.74,115.1
14116,10/05/25 10:48:31 AM,21.4462,598.7,34.650,84.862,1.50,3.00,127.8
14117,10/05/25 10:58:31 AM,21.4521,358.7,34.534,85.377,1.50,3.74,89.9
14118,10/05/25 11:08:31 AM,21.4491,256.2,33.298,89.296,2.24,5.97,4.2
14119,10/05/25 11:18:31 AM,21.4491,211.2,32.450,90.410,3.74,5.97,353.8
14120,10/05/25 11:28:31 AM,21.4491,261.2,32.218,93.655,3.00,5.23,0.0
14121,10/05/25 11:38:31 AM,21.4521,193.7,32.178,93.541,2.24,5.23,353.8
14122,10/05/25 11:48:31 AM,21.4580,111.2,31.793,94.461,3.00,5.97,0.0
14123,10/05/25 11:58:31 AM,21.4550,113.7,31.253,96.118,2.24,5.23,7.0
14124,10/05/25 12:08:31 PM,21.4580,101.2,29.979,96.535,2.24,5.23,329.9
14125,10/05/25 12:18:31 PM,21.4580,118.7,30.094,98.209,0.74,3.74,279.4
14126,10/05/25 12:28:31 PM,21.4550,148.7,32.025,98.242,0.00,0.74,283.6
14127,10/05/25 12:38:31 PM,21.4521,783.7,34.147,96.759,2.24,4.47,28.1
14128,10/05/25 12:48:31 PM,21.4550,716.2,33.723,91.402,3.00,5.23,355.2
14129,10/05/25 12:58:31 PM,21.4521,873.7,35.499,88.611,2.24,4.47,349.6
14130,10/05/25 01:08:31 PM,21.4491,836.2,37.081,75.814,2.24,4.47,351.0
14131,10/05/25 01:18:31 PM,21.4462,598.7,38.395,74.064,4.47,6.73,16.8
14132,10/05/25 01:28:31 PM,21.4314,1486.2,38.896,72.650,3.74,6.73,1.4
14133,10/05/25 01:38:31 PM,21.4462,463.7,38.008,70.338,2.24,5.23,344.0
14134,10/05/25 01:48:31 PM,21.4255,1746.2,39.938,70.196,2.24,4.47,0.0
14135,10/05/25 01:58:31 PM,21.4521,411.2,35.267,75.033,3.00,5.97,1.4
14136,10/05/25 02:08:31 PM,21.4521,341.2,33.723,82.339,4.47,7.47,336.9
14137,10/05/25 02:18:31 PM,21.4550,341.2,34.147,79.469,3.00,5.97,341.2
14138,10/05/25 02:28:31 PM,21.4550,633.7,36.851,71.739,1.50,3.74,352.4
14139,10/05/25 02:38:31 PM,21.4550,433.7,35.847,73.938,1.50,3.00,313.1
14140,10/05/25 02:48:31 PM,21.4550,473.7,35.847,73.437,0.74,3.00,268.1
14141,10/05/25 02:58:31 PM,21.4580,358.7,35.654,75.622,0.00,1.50,263.9
14142,10/05/25 03:08:31 PM,21.4550,421.2,35.267,76.168,0.00,1.50,162.9
14143,10/05/25 03:18:31 PM,21.4521,441.2,34.380,80.078,1.50,3.74,113.7
14144,10/05/25 03:28:31 PM,21.4580,368.7,34.342,78.799,0.74,2.24,143.2
14145,10/05/25 03:38:31 PM,21.4550,238.7,33.685,82.448,1.50,3.00,124.9
14146,10/05/25 03:48:31 PM,21.4580,83.7,33.222,87.471,0.74,3.74,105.3
14147,10/05/25 03:58:31 PM,21.4639,63.7,32.488,95.352,4.47,11.95,9.8
14148,10/05/25 04:08:31 PM,21.4668,98.7,32.103,96.947,6.73,11.95,353.8
14149,10/05/25 04:18:31 PM,21.4668,68.7,31.831,97.908,5.97,9.71,355.2
14150,10/05/25 04:28:31 PM,21.4698,61.2,31.291,98.045,5.97,9.71,355.2
14151,10/05/25 04:38:31 PM,21.4757,86.2,31.561,98.227,5.23,10.47,355.2
14152,10/05/25 04:48:31 PM,21.4727,58.7,31.059,98.080,5.23,10.47,355.2
14153,10/05/25 04:58:31 PM,21.4698,96.2,31.098,98.250,4.47,8.21,355.2
14154,10/05/25 05:08:31 PM,21.4727,98.7,31.446,98.123,5.97,10.47,353.8
14155,10/05/25 05:18:31 PM,21.4816,58.7,31.176,98.044,5.23,8.97,355.2
14156,10/05/25 05:28:31 PM,21.4875,36.2,30.596,97.693,5.23,8.97,349.6
14157,10/05/25 05:38:31 PM,21.4845,21.2,30.751,98.181,3.74,6.73,1.4
14158,10/05/25 05:48:31 PM,21.4786,8.7,30.636,98.219,5.23,9.71,19.7
14159,10/05/25 05:58:31 PM,21.4845,1.2,30.403,97.839,5.23,9.71,14.0
14160,10/05/25 06:08:31 PM,21.4845,1.2,30.364,97.601,3.74,7.47,8.4
14161,10/05/25 06:18:31 PM,21.4875,1.2,29.901,96.858,3.74,7.47,351.0
14162,10/05/25 06:28:31 PM,21.4934,1.2,29.709,97.238,4.47,6.73,339.7
14163,10/05/25 06:38:31 PM,21.4934,1.2,29.824,97.737,4.47,6.73,339.7
14164,10/05/25 06:48:31 PM,21.4934,1.2,29.863,97.935,3.00,5.97,0.0
14165,10/05/25 06:58:31 PM,21.4934,1.2,29.669,96.512,3.74,6.73,355.2
14166,10/05/25 07:08:31 PM,21.4964,1.2,29.399,96.590,3.00,5.97,1.4
14167,10/05/25 07:18:31 PM,21.4964,1.2,29.322,95.958,3.00,5.97,344.0
14168,10/05/25 07:28:31 PM,21.4964,1.2,29.361,97.194,2.24,4.47,4.2
14169,10/05/25 07:38:31 PM,21.5023,1.2,28.319,95.311,1.50,4.47,318.7
14170,10/05/25 07:48:31 PM,21.5023,1.2,29.091,97.940,2.24,6.73,329.9
14171,10/05/25 07:58:31 PM,21.5052,1.2,28.819,97.057,4.47,8.21,339.7
14172,10/05/25 08:08:31 PM,21.5023,1.2,28.704,98.068,4.47,7.47,349.6
14173,10/05/25 08:18:31 PM,21.5023,1.2,28.434,97.803,5.23,7.47,345.4
14174,10/05/25 08:28:31 PM,21.5082,1.2,28.897,97.217,4.47,8.21,352.4
14175,10/05/25 08:38:31 PM,21.5082,1.2,28.396,98.007,4.47,8.21,353.8
14176,10/05/25 08:48:31 PM,21.5082,1.2,28.589,97.469,4.47,6.73,346.8
14177,10/05/25 08:58:31 PM,21.5111,1.2,28.782,95.615,4.47,6.73,351.0
14178,10/05/25 09:08:31 PM,21.5082,1.2,28.936,94.557,3.74,7.47,345.4
14179,10/05/25 09:18:31 PM,21.5111,1.2,28.279,93.024,3.74,6.73,335.5
14180,10/05/25 09:28:31 PM,21.5141,1.2,26.040,94.510,1.50,3.00,275.2
14181,10/05/25 09:38:31 PM,21.5141,1.2,25.191,94.464,2.24,3.74,261.1
14182,10/05/25 09:48:31 PM,21.5111,1.2,24.381,95.563,0.74,3.00,259.7
14183,10/05/25 09:58:31 PM,21.5141,1.2,24.458,95.361,0.00,1.50,238.7
14184,10/05/25 10:08:31 PM,21.5170,1.2,24.188,94.223,0.74,3.00,238.7
14185,10/05/25 10:18:31 PM,21.5200,1.2,24.265,93.933,2.24,3.74,241.5
14186,10/05/25 10:28:31 PM,21.5229,1.2,24.303,95.196,2.24,3.74,245.7
14187,10/05/25 10:38:31 PM,21.5259,1.2,24.226,95.224,0.74,3.00,226.0
14188,10/05/25 10:48:31 PM,21.5259,1.2,24.613,95.454,0.00,1.50,226.0
14189,10/05/25 10:58:31 PM,21.5288,1.2,24.843,95.088,0.00,1.50,226.0
14190,10/05/25 11:08:31 PM,21.5259,1.2,25.153,95.138,0.74,2.24,226.0
14191,10/05/25 11:18:31 PM,21.5229,1.2,25.345,94.913,0.74,2.24,212.0
14192,10/05/25 11:28:31 PM,21.5229,1.2,25.308,94.862,0.74,2.24,185.3
14193,10/05/25 11:38:31 PM,21.5229,1.2,25.423,94.240,1.50,3.00,213.4
14194,10/05/25 11:48:31 PM,21.5259,1.2,25.578,94.849,0.00,1.50,213.4
14195,10/05/25 11:58:31 PM,21.5259,1.2,25.578,95.142,0.00,0.00,198.0
14196,10/06/25 12:08:31 AM,21.5259,1.2,25.810,93.979,0.00,0.00,200.8
14197,10/06/25 12:18:31 AM,21.5229,1.2,26.002,93.079,1.50,3.00,209.2
14198,10/06/25 12:28:31 AM,21.5259,1.2,26.040,93.233,1.50,2.24,242.9
14199,10/06/25 12:38:31 AM,21.5259,1.2,26.002,92.921,0.74,1.50,212.0
14200,10/06/25 12:48:31 AM,21.5259,1.2,26.040,92.859,0.74,3.00,88.4
14201,10/06/25 12:58:31 AM,21.5259,1.2,26.812,93.324,1.50,4.47,25.3
14202,10/06/25 01:08:31 AM,21.5318,1.2,27.237,90.459,3.00,5.97,4.2
14203,10/06/25 01:18:31 AM,21.5318,1.2,26.697,89.525,2.24,5.23,344.0
14204,10/06/25 01:28:31 AM,21.5288,1.2,26.465,89.429,2.24,3.74,345.4
14205,10/06/25 01:38:31 AM,21.5259,1.2,25.963,91.348,2.24,5.23,348.2
14206,10/06/25 01:48:31 AM,21.5259,1.2,25.925,92.937,3.00,4.47,346.8
14207,10/06/25 01:58:31 AM,21.5288,1.2,23.184,91.539,1.50,3.74,325.7
14208,10/06/25 02:08:31 AM,21.5288,1.2,21.601,94.772,0.74,3.00,249.9
14209,10/06/25 02:18:31 AM,21.5288,1.2,20.829,96.707,0.00,2.24,266.7
14210,10/06/25 02:28:31 AM,21.5259,1.2,20.520,97.459,1.50,3.00,249.9
14211,10/06/25 02:38:31 AM,21.5318,1.2,20.134,95.952,2.24,3.00,230.2
14212,10/06/25 02:48:31 AM,21.5318,1.2,19.362,96.411,1.50,3.00,237.3
14213,10/06/25 02:58:31 AM,21.5347,1.2,19.980,95.865,2.24,3.74,235.9
14214,10/06/25 03:08:31 AM,21.5318,1.2,19.400,96.867,1.50,2.24,247.1
14215,10/06/25 03:18:31 AM,21.5377,1.2,17.508,96.855,0.74,2.24,247.1
14216,10/06/25 03:28:31 AM,21.5377,1.2,18.473,98.621,0.74,2.24,249.9
14217,10/06/25 03:38:31 AM,21.5377,1.2,19.207,96.382,0.74,3.74,287.8
14218,10/06/25 03:48:31 AM,21.5406,1.2,18.397,96.970,0.74,2.24,268.1
14219,10/06/25 03:58:31 AM,21.5377,1.2,17.586,95.647,1.50,2.24,251.3
14220,10/06/25 04:08:31 AM,21.5406,1.2,17.200,95.770,1.50,3.00,241.5
14221,10/06/25 04:18:31 AM,21.5406,1.2,18.243,96.123,1.50,3.74,224.6
14222,10/06/25 04:28:31 AM,21.5406,1.2,18.280,95.848,0.74,2.24,224.6
14223,10/06/25 04:38:31 AM,21.5406,1.2,17.586,95.718,2.24,3.74,228.8
14224,10/06/25 04:48:31 AM,21.5436,1.2,16.776,96.313,0.74,2.24,235.9
14225,10/06/25 04:58:31 AM,21.5436,1.2,15.771,93.664,0.74,3.00,251.3
14226,10/06/25 05:08:31 AM,21.5436,1.2,15.424,93.892,0.74,2.24,241.5
14227,10/06/25 05:18:31 AM,21.5436,1.2,15.964,94.113,0.00,0.00,249.9
14228,10/06/25 05:28:31 AM,21.5436,1.2,15.039,96.551,0.00,0.00,254.1
14229,10/06/25 05:38:31 AM,21.5466,1.2,14.072,94.748,0.00,0.00,252.7
14230,10/06/25 05:48:31 AM,21.5466,1.2,15.269,95.430,0.74,2.24,199.4
14231,10/06/25 05:58:31 AM,21.5495,1.2,15.463,94.749,0.74,2.24,244.3
14232,10/06/25 06:08:31 AM,21.5466,1.2,14.691,95.198,0.00,0.00,245.7
14233,10/06/25 06:18:31 AM,21.5466,6.2,14.574,94.464,0.00,2.24,220.4
14234,10/06/25 06:28:31 AM,21.5525,18.7,14.112,94.159,0.00,0.74,216.2
14235,10/06/25 06:38:31 AM,21.5554,31.2,14.922,95.583,0.74,2.24,227.4
14236,10/06/25 06:48:31 AM,21.5584,43.7,15.616,94.768,0.74,2.24,238.7
14237,10/06/25 06:58:31 AM,21.5584,56.2,16.003,95.111,0.00,0.00,231.6
14238,10/06/25 07:08:31 AM,21.5643,76.2,16.158,95.239,0.00,2.24,238.7
14239,10/06/25 07:18:31 AM,21.5643,153.7,20.134,95.564,0.74,3.74,292.0
14240,10/06/25 07:28:31 AM,21.5643,223.7,23.454,92.267,1.50,4.47,332.7
14241,10/06/25 07:38:31 AM,21.5643,311.2,25.153,92.015,3.00,5.23,339.7
14242,10/06/25 07:48:31 AM,21.5613,373.7,26.427,86.275,3.00,5.23,355.2
14243,10/06/25 07:58:31 AM,21.5643,433.7,26.967,83.378,3.00,5.23,348.2
14244,10/06/25 08:08:31 AM,21.5643,491.2,29.129,81.186,3.00,5.23,355.2
14245,10/06/25 08:18:31 AM,21.5613,541.2,29.901,80.470,3.00,5.23,352.4
14246,10/06/25 08:28:31 AM,21.5672,586.2,32.758,74.752,3.00,5.23,11.2
14247,10/06/25 08:38:31 AM,21.5702,693.7,32.333,76.698,3.00,5.97,0.0
14248,10/06/25 08:48:31 AM,21.5702,771.2,33.877,74.270,3.00,5.97,1.4
14249,10/06/25 08:58:31 AM,21.5702,831.2,34.070,72.235,3.74,6.73,11.2
14250,10/06/25 09:08:31 AM,21.5731,886.2,33.994,74.188,4.47,8.97,2.8
14251,10/06/25 09:18:31 AM,21.5761,943.7,34.187,75.970,5.23,8.21,355.2
14252,10/06/25 09:28:31 AM,21.5790,998.7,34.110,71.730,5.23,8.97,353.8
14253,10/06/25 09:38:31 AM,21.5790,1053.7,35.267,68.078,5.23,8.97,355.2
14254,10/06/25 09:48:31 AM,21.5731,1103.7,36.541,63.792,4.47,7.47,4.2
14255,10/06/25 09:58:31 AM,21.5761,1151.2,36.541,62.443,4.47,8.21,5.6
14256,10/06/25 10:08:31 AM,21.5761,1196.2,36.966,61.715,4.47,8.21,1.4
14257,10/06/25 10:18:31 AM,21.5761,1236.2,36.774,63.029,5.23,8.97,2.8
14258,10/06/25 10:28:31 AM,21.5761,1273.7,37.738,60.761,4.47,8.21,5.6
14259,10/06/25 10:38:31 AM,21.5731,1306.2,38.433,56.414,4.47,8.21,1.4
14260,10/06/25 10:48:31 AM,21.5731,1343.7,38.548,54.357,4.47,7.47,0.0
14261,10/06/25 10:58:31 AM,21.5702,1376.2,38.626,57.200,4.47,6.73,2.8
14262,10/06/25 11:08:31 AM,21.5761,1401.2,38.703,52.361,4.47,8.21,355.2
14263,10/06/25 11:18:31 AM,21.5761,1423.7,39.051,49.332,4.47,7.47,2.8
14264,10/06/25 11:28:31 AM,21.5790,1438.7,39.283,57.452,4.47,8.21,0.0
14265,10/06/25 11:38:31 AM,21.5790,1453.7,39.938,52.967,4.47,7.47,0.0
14266,10/06/25 11:48:31 AM,21.5790,1466.2,39.360,53.901,4.47,7.47,355.2
14267,10/06/25 11:58:31 AM,21.5790,1478.7,40.287,55.579,4.47,8.21,5.6
14268,10/06/25 12:08:31 PM,21.5790,1481.2,41.407,53.437,3.00,7.47,1.4
14269,10/06/25 12:18:31 PM,21.5761,1486.2,40.170,55.824,3.74,7.47,2.8
14270,10/06/25 12:28:31 PM,21.5761,1486.2,40.865,57.717,3.74,6.73,355.2
14271,10/06/25 12:38:31 PM,21.5731,1488.7,39.862,55.479,3.00,5.23,355.2
14272,10/06/25 12:48:31 PM,21.5702,1471.2,40.480,45.939,3.00,7.47,325.7
14273,10/06/25 12:58:31 PM,21.5731,1451.2,40.132,52.279,2.24,5.97,322.9
14274,10/06/25 01:08:31 PM,21.5702,1433.7,40.170,52.125,2.24,5.23,320.1
14275,10/06/25 01:18:31 PM,21.5702,1418.7,41.058,53.021,2.24,5.23,307.5
14276,10/06/25 01:28:31 PM,21.5702,1393.7,40.827,53.031,3.00,5.23,344.0
14277,10/06/25 01:38:31 PM,21.5702,1368.7,40.055,51.058,3.00,6.73,355.2
14278,10/06/25 01:48:31 PM,21.5761,1341.2,40.557,48.461,3.74,7.47,355.2
14279,10/06/25 01:58:31 PM,21.5761,1306.2,40.132,45.055,2.24,5.23,301.8
14280,10/06/25 02:08:31 PM,21.5761,1271.2,39.668,55.384,4.47,7.47,344.0
14281,10/06/25 02:18:31 PM,21.5761,1233.7,40.750,51.968,4.47,8.21,4.2
14282,10/06/25 02:28:31 PM,21.5702,1191.2,39.785,52.320,3.74,8.97,355.2
14283,10/06/25 02:38:31 PM,21.5731,1146.2,40.440,52.096,3.74,7.47,355.2
14284,10/06/25 02:48:31 PM,21.5731,1101.2,39.515,51.699,4.47,7.47,346.8
14285,10/06/25 02:58:31 PM,21.5761,1051.2,40.248,52.375,3.74,8.97,346.8
14286,10/06/25 03:08:31 PM,21.5731,996.2,39.205,54.134,3.74,8.21,338.3
14287,10/06/25 03:18:31 PM,21.5761,943.7,39.862,53.223,3.74,7.47,352.4
14288,10/06/25 03:28:31 PM,21.5761,888.7,39.785,54.780,4.47,8.21,355.2
14289,10/06/25 03:38:31 PM,21.5790,826.2,38.858,54.238,4.47,7.47,348.2
14290,10/06/25 03:48:31 PM,21.5820,763.7,38.781,56.551,5.23,8.21,349.6
14291,10/06/25 03:58:31 PM,21.5879,698.7,38.124,59.669,5.23,8.97,342.6
14292,10/06/25 04:08:31 PM,21.5849,631.2,38.241,54.272,5.23,8.21,342.6
14293,10/06/25 04:18:31 PM,21.5938,566.2,39.128,44.347,2.24,6.73,318.7
